legacy_id,name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,sort,creation_date,last_update_date
"87890","Oklahoma, Pittsburg","40121","OK","Oklahoma","Pittsburg","Federal","Onshore","Federal onshore","County","County","","OK2Pi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87891","Oklahoma, Pottawatomie","40125","OK","Oklahoma","Pottawatomie","Federal","Onshore","Federal onshore","County","County","","OK2Po","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87892","Oklahoma, Pushmataha","40127","OK","Oklahoma","Pushmataha","Federal","Onshore","Federal onshore","County","County","","OK2Pu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87893","Oklahoma, Roger Mills","40129","OK","Oklahoma","Roger Mills","Federal","Onshore","Federal onshore","County","County","","OK2Ro","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87894","Oklahoma, Sequoyah","40135","OK","Oklahoma","Sequoyah","Federal","Onshore","Federal onshore","County","County","","OK2Se","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87895","Oklahoma, Stephens","40137","OK","Oklahoma","Stephens","Federal","Onshore","Federal onshore","County","County","","OK2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87896","Oklahoma, Texas","40139","OK","Oklahoma","Texas","Federal","Onshore","Federal onshore","County","County","","OK2Te","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87897","Oklahoma, Tillman","40141","OK","Oklahoma","Tillman","Federal","Onshore","Federal onshore","County","County","","OK2Ti","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87898","Oklahoma, Tulsa","40143","OK","Oklahoma","Tulsa","Federal","Onshore","Federal onshore","County","County","","OK2Tu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87899","Oklahoma, Wagoner","40145","OK","Oklahoma","Wagoner","Federal","Onshore","Federal onshore","County","County","","OK2Wa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87900","Oklahoma, Washita","40149","OK","Oklahoma","Washita","Federal","Onshore","Federal onshore","County","County","","OK2Wa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87901","Oklahoma, Woods","40151","OK","Oklahoma","Woods","Federal","Onshore","Federal onshore","County","County","","OK2Wo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87902","Oklahoma, Woodward","40153","OK","Oklahoma","Woodward","Federal","Onshore","Federal onshore","County","County","","OK2Wo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87946","Texas, Fannin","48147","TX","Texas","Fannin","Federal","Onshore","Federal onshore","County","County","","TX2Fa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87947","Texas, Fayette","48149","TX","Texas","Fayette","Federal","Onshore","Federal onshore","County","County","","TX2Fa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87948","Texas, Freestone","48161","TX","Texas","Freestone","Federal","Onshore","Federal onshore","County","County","","TX2Fr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87949","Texas, Galveston","48167","TX","Texas","Galveston","Federal","Onshore","Federal onshore","County","County","","TX2Ga","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87950","Texas, Gray","48179","TX","Texas","Gray","Federal","Onshore","Federal onshore","County","County","","TX2Gr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87951","Texas, Grayson","48181","TX","Texas","Grayson","Federal","Onshore","Federal onshore","County","County","","TX2Gr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87952","Texas, Harris","48201","TX","Texas","Harris","Federal","Onshore","Federal onshore","County","County","","TX2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87953","Texas, Harrison","48203","TX","Texas","Harrison","Federal","Onshore","Federal onshore","County","County","","TX2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87954","Texas, Hemphill","48211","TX","Texas","Hemphill","Federal","Onshore","Federal onshore","County","County","","TX2He","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87955","Texas, Hidalgo","48215","TX","Texas","Hidalgo","Federal","Onshore","Federal onshore","County","County","","TX2Hi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87956","Texas, Hill","48217","TX","Texas","Hill","Federal","Onshore","Federal onshore","County","County","","TX2Hi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87957","Texas, Houston","48225","TX","Texas","Houston","Federal","Onshore","Federal onshore","County","County","","TX2Ho","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87958","Texas, Jackson","48239","TX","Texas","Jackson","Federal","Onshore","Federal onshore","County","County","","TX2Ja","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87959","Texas, Jasper","48241","TX","Texas","Jasper","Federal","Onshore","Federal onshore","County","County","","TX2Ja","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87961","Texas, Johnson","48251","TX","Texas","Johnson","Federal","Onshore","Federal onshore","County","County","","TX2Jo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87962","Texas, Jones","48253","TX","Texas","Jones","Federal","Onshore","Federal onshore","County","County","","TX2Jo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87963","Texas, Karnes","48255","TX","Texas","Karnes","Federal","Onshore","Federal onshore","County","County","","TX2Ka","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87964","Texas, Kleberg","48273","TX","Texas","Kleberg","Federal","Onshore","Federal onshore","County","County","","TX2Kl","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87965","Texas, Lee","48287","TX","Texas","Lee","Federal","Onshore","Federal onshore","County","County","","TX2Le","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87966","Texas, Live Oak","48297","TX","Texas","Live Oak","Federal","Onshore","Federal onshore","County","County","","TX2Li","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87967","Texas, Mcmullen","48311","TX","Texas","Mcmullen","Federal","Onshore","Federal onshore","County","County","","TX2Mc","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87968","Texas, Montague","48337","TX","Texas","Montague","Federal","Onshore","Federal onshore","County","County","","TX2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87969","Texas, Montgomery","48339","TX","Texas","Montgomery","Federal","Onshore","Federal onshore","County","County","","TX2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87970","Texas, Nacogdoches","48347","TX","Texas","Nacogdoches","Federal","Onshore","Federal onshore","County","County","","TX2Na","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87971","Texas, Newton","48351","TX","Texas","Newton","Federal","Onshore","Federal onshore","County","County","","TX2Ne","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87972","Texas, Nueces","48355","TX","Texas","Nueces","Federal","Onshore","Federal onshore","County","County","","TX2Nu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87973","Texas, Ochiltree","48357","TX","Texas","Ochiltree","Federal","Onshore","Federal onshore","County","County","","TX2Oc","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87974","Texas, Parker","48367","TX","Texas","Parker","Federal","Onshore","Federal onshore","County","County","","TX2Pa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87975","Texas, Pecos","48371","TX","Texas","Pecos","Federal","Onshore","Federal onshore","County","County","","TX2Pe","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87976","Texas, Robertson","48395","TX","Texas","Robertson","Federal","Onshore","Federal onshore","County","County","","TX2Ro","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87977","Texas, Sabine","48403","TX","Texas","Sabine","Federal","Onshore","Federal onshore","County","County","","TX2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87979","Texas, San Jacinto","48407","TX","Texas","San Jacinto","Federal","Onshore","Federal onshore","County","County","","TX2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87980","Texas, Shelby","48419","TX","Texas","Shelby","Federal","Onshore","Federal onshore","County","County","","TX2Sh","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87981","Texas, Sherman","48421","TX","Texas","Sherman","Federal","Onshore","Federal onshore","County","County","","TX2Sh","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87982","Texas, Starr","48427","TX","Texas","Starr","Federal","Onshore","Federal onshore","County","County","","TX2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87983","Texas, Tarrant","48439","TX","Texas","Tarrant","Federal","Onshore","Federal onshore","County","County","","TX2Ta","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87984","Texas, Taylor","48441","TX","Texas","Taylor","Federal","Onshore","Federal onshore","County","County","","TX2Ta","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87985","Texas, Terry","48445","TX","Texas","Terry","Federal","Onshore","Federal onshore","County","County","","TX2Te","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87986","Texas, Tom Green","48451","TX","Texas","Tom Green","Federal","Onshore","Federal onshore","County","County","","TX2To","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87987","Texas, Trinity","48455","TX","Texas","Trinity","Federal","Onshore","Federal onshore","County","County","","TX2Tr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87988","Texas, Walker","48471","TX","Texas","Walker","Federal","Onshore","Federal onshore","County","County","","TX2Wa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87989","Texas, Washington","48477","TX","Texas","Washington","Federal","Onshore","Federal onshore","County","County","","TX2Wa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87990","Texas, Wheeler","48483","TX","Texas","Wheeler","Federal","Onshore","Federal onshore","County","County","","TX2Wh","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87991","Texas, Willacy","48489","TX","Texas","Willacy","Federal","Onshore","Federal onshore","County","County","","TX2Wi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87992","Texas, Wise","48497","TX","Texas","Wise","Federal","Onshore","Federal onshore","County","County","","TX2Wi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87993","Texas, Zapata","48505","TX","Texas","Zapata","Federal","Onshore","Federal onshore","County","County","","TX2Za","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88049","West Virginia, Webster","54101","WV","West Virginia","Webster","Federal","Onshore","Federal onshore","County","County","","WV2We","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88050","West Virginia, Wood","54107","WV","West Virginia","Wood","Federal","Onshore","Federal onshore","County","County","","WV2Wo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88051","West Virginia, Wyoming","54109","WV","West Virginia","Wyoming","Federal","Onshore","Federal onshore","County","County","","WV2Wy","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88275","Utah, Duchesne","49013","UT","Utah","Duchesne","Mixed Exploratory","Onshore","Federal onshore","County","County","","UT2Du","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88458","Utah, Carbon","49007","UT","Utah","Carbon","Mixed Exploratory","Onshore","Federal onshore","County","County","","UT2Ca","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88510","Utah, Uintah","49047","UT","Utah","Uintah","Mixed Exploratory","Onshore","Federal onshore","County","County","","UT2Ui","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88542","Utah, San Juan","49037","UT","Utah","San Juan","Mixed Exploratory","Onshore","Federal onshore","County","County","","UT2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88082","Wyoming, Converse","56009","WY","Wyoming","Converse","Mixed Exploratory","Onshore","Federal onshore","County","County","","WY2Co","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88118","Wyoming, Johnson","56019","WY","Wyoming","Johnson","Mixed Exploratory","Onshore","Federal onshore","County","County","","WY2Jo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88178","Wyoming, Fremont","56013","WY","Wyoming","Fremont","Mixed Exploratory","Onshore","Federal onshore","County","County","","WY2Fr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88181","Wyoming, Uinta","56041","WY","Wyoming","Uinta","Mixed Exploratory","Onshore","Federal onshore","County","County","","WY2Ui","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88184","Wyoming, Washakie","56043","WY","Wyoming","Washakie","Mixed Exploratory","Onshore","Federal onshore","County","County","","WY2Wa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"93768","Louisiana","","LA","Louisiana","Aransas","Federal","Offshore","Federal offshore","State","State","","LA1","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87714","Montana, Golden Valley","30037","MT","Montana","Golden Valley","Federal","Onshore","Federal onshore","County","County","","MT2Go","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87753","North Dakota, Golden Valley","38033","ND","North Dakota","Golden Valley","Federal","Onshore","Federal onshore","County","County","","ND2Go","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87619","Michigan, Grand Traverse","26055","MI","Michigan","Grand Traverse","Federal","Onshore","Federal onshore","County","County","","MI2Gr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87670","Mississippi, Jefferson Davis","28065","MS","Mississippi","Jefferson Davis","Federal","Onshore","Federal onshore","County","County","","MS2Je","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87978","Texas, San Augustine","48405","TX","Texas","San Augustine","Federal","Onshore","Federal onshore","County","County","","TX2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87601","Louisiana, St. Martin","22099","LA","Louisiana","St. Martin","Federal","Onshore","Federal onshore","County","County","","LA2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87602","Louisiana, St. Mary","22101","LA","Louisiana","St. Mary","Federal","Onshore","Federal onshore","County","County","","LA2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"88012","Utah, Sanpete","49039","UT","Utah","Sanpete","Federal","Onshore","Federal onshore","County","County","","UT2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87580","Louisiana, East Baton Rouge","22033","LA","Louisiana","East Baton Rouge","Federal","Onshore","Federal onshore","County","County","","LA2E ","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87357","Alabama, St. Clair","01115","AL","Alabama","St. Clair","Federal","Onshore","Federal onshore","County","County","","AL2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87650","Missouri, St. Charles","29183","MO","Missouri","St. Charles","Federal","Onshore","Federal onshore","County","County","","MO2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"97233","Michigan, Kalamazoo","26077","MI","Michigan","Kalamazoo","Federal","Onshore","Federal onshore","County","County","","MI2Ka","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"100826","Alabama, Walker","01127","AL","Alabama","Walker","Federal","Onshore","Federal onshore","County","County","","AL2Wa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"102175","Not tied to a location","","","","","Indian","Onshore","","","","","zZz","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"108971","Minnesota, St Louis","27137","MN","Minnesota","St Louis","Federal","Onshore","Federal onshore","County","County","","MN2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"139461","","","","","","Indian","Not Tied to a Lease","","","","","","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"343553","Montana, Lewis and Clark","30049","MT","Montana","Lewis and Clark","Federal","Onshore","Federal onshore","County","County","","MT2Le","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
