legacy_commodity_id,duplicate_no,legacy_fund_id,legacy_location_id,legacy_period_id,amount,unit,unit_abbr
15530,1,3778,87324,1764289,-4376.17,"dollars","$"
15531,1,2607,87324,1764289,143.4,"dollars","$"
15531,1,2616,87324,1764289,59486.47,"dollars","$"
15531,1,2618,87324,1764289,573.6,"dollars","$"
15531,1,2633,87324,1764289,14871.62,"dollars","$"
15531,1,3778,87324,1764289,119.5,"dollars","$"
15532,1,3794,87324,1764289,1149.04,"dollars","$"
15532,1,3795,87324,1764289,-25406.25,"dollars","$"
15533,2,2607,87324,1764289,-528.54,"dollars","$"
15533,1,2616,87324,1764289,954063.01,"dollars","$"
15533,1,2618,87324,1764289,-2114.22,"dollars","$"
15533,1,2633,87324,1764289,238517.13,"dollars","$"
15533,1,3778,87324,1764289,-6321.81,"dollars","$"
15535,1,2607,87324,1764289,514.9,"dollars","$"
15535,1,2616,87324,1764289,213750.74,"dollars","$"
15535,1,2618,87324,1764289,2059.6,"dollars","$"
15535,1,2633,87324,1764289,53437.7,"dollars","$"
15535,1,2639,87324,1764289,1123600,"dollars","$"
15535,1,2647,87324,1764289,280900,"dollars","$"
15535,1,3778,87324,1764289,792.62,"dollars","$"
15537,1,3791,87324,1764289,5.21,"dollars","$"
15538,1,2633,87324,1764289,153318.15,"dollars","$"
15538,1,2647,87324,1764289,1900915.93,"dollars","$"
15544,2,2607,87324,1764289,4716.27,"dollars","$"
15544,1,2616,87324,1764289,12914276.7,"dollars","$"
15544,1,2618,87324,1764289,18864.95,"dollars","$"
15544,1,2633,87324,1764289,3228569.29,"dollars","$"
15544,1,3778,87324,1764289,86208,"dollars","$"
15544,1,3791,87324,1764289,62356.08,"dollars","$"
15547,1,2607,87324,1764289,-1148.25,"dollars","$"
15547,1,2616,87324,1764289,76862094.92,"dollars","$"
15547,1,2618,87324,1764289,-4592.23,"dollars","$"
15547,1,2633,87324,1764289,21682073.02,"dollars","$"
15547,1,3783,87324,1764289,15433.36,"dollars","$"
15547,1,3788,87324,1764289,16595.06,"dollars","$"
15547,1,3791,87324,1764289,6219776.87,"dollars","$"
15549,1,2607,87324,1764289,46539.28,"dollars","$"
15549,1,2616,87324,1764289,176083475.11,"dollars","$"
15549,1,2618,87324,1764289,7643.3,"dollars","$"
15549,1,2633,87324,1764289,49198195.94,"dollars","$"
15549,1,3783,87324,1764289,57969.62,"dollars","$"
15549,1,3788,87324,1764289,8379.81,"dollars","$"
15549,1,3791,87324,1764289,16298337.52,"dollars","$"
15206,1,2641,87402,1760286,-17.32,"dollars","$"
15538,1,2601,87402,1760286,303.87,"dollars","$"
15206,1,2641,87402,1764289,-18.19,"dollars","$"
15538,1,2601,87402,1764289,319.19,"dollars","$"
15206,1,2641,87405,1760286,-3973.94,"dollars","$"
15538,1,2601,87405,1760286,69718.3,"dollars","$"
15206,1,2641,87405,1764289,-3290.41,"dollars","$"
15538,1,2601,87405,1764289,57726.55,"dollars","$"
15206,1,2641,87406,1760286,-88.85,"dollars","$"
15538,1,2601,87406,1760286,1558.69,"dollars","$"
15206,1,2641,87406,1764289,-0.18,"dollars","$"
15538,1,2601,87406,1764289,3.1,"dollars","$"
15206,1,2641,87410,1760286,-1255.59,"dollars","$"
15538,1,2601,87410,1760286,22027.92,"dollars","$"
15206,1,2641,87410,1764289,-4828.43,"dollars","$"
15538,1,2601,87410,1764289,84709.28,"dollars","$"
15206,1,2641,87423,1760286,-5878.55,"dollars","$"
15538,1,2601,87423,1760286,103132.44,"dollars","$"
15206,1,2641,87423,1764289,-4939.94,"dollars","$"
15538,1,2601,87423,1764289,86665.61,"dollars","$"
15206,1,2641,87786,1760286,-927.58,"dollars","$"
15538,1,2635,87786,1760286,16273.25,"dollars","$"
15538,1,2635,87786,1764289,0,"dollars","$"
15206,1,2641,87791,1760286,-186.64,"dollars","$"
15538,1,2601,87791,1760286,3274.47,"dollars","$"
15206,1,2641,87791,1764289,-383.78,"dollars","$"
15538,1,2601,87791,1764289,3606.81,"dollars","$"
15538,1,2635,87791,1764289,3126.25,"dollars","$"
15206,1,2641,87808,1760286,-2653.01,"dollars","$"
15538,1,2601,87808,1760286,45874.78,"dollars","$"
15538,1,2635,87808,1760286,669.26,"dollars","$"
15206,1,2641,87808,1764289,-2774.67,"dollars","$"
15538,1,2601,87808,1764289,-196846.15,"dollars","$"
15538,1,2635,87808,1764289,245524.6,"dollars","$"
15206,1,2641,87810,1760286,-0.57,"dollars","$"
15538,1,2635,87810,1760286,10,"dollars","$"
15206,1,2641,87810,1764289,-1445.31,"dollars","$"
15538,1,2635,87810,1764289,25356.25,"dollars","$"
15206,1,2641,87811,1760286,-26.7,"dollars","$"
15538,1,2628,87811,1760286,468.5,"dollars","$"
15206,1,2641,87811,1764289,-2553.5,"dollars","$"
15538,1,2635,87811,1764289,44798.25,"dollars","$"
15206,1,2641,87812,1760286,-24.36,"dollars","$"
15538,1,2601,87812,1760286,347.31,"dollars","$"
15538,1,2635,87812,1760286,80,"dollars","$"
15206,1,2641,87812,1764289,-23275.45,"dollars","$"
15538,1,2601,87812,1764289,413.46,"dollars","$"
15538,1,2635,87812,1764289,407927.75,"dollars","$"
15206,1,2641,87813,1760286,-284.34,"dollars","$"
15538,1,2601,87813,1760286,4158.34,"dollars","$"
15538,1,2635,87813,1760286,830,"dollars","$"
15206,1,2641,87813,1764289,-25646.54,"dollars","$"
15538,1,2601,87813,1764289,3684.24,"dollars","$"
15538,1,2635,87813,1764289,446255,"dollars","$"
15206,1,2641,87814,1760286,-4011.2,"dollars","$"
15538,1,2601,87814,1760286,70414.46,"dollars","$"
15538,1,2635,87814,1760286,-42.5,"dollars","$"
15206,1,2641,87814,1764289,-35228.69,"dollars","$"
15538,1,2601,87814,1764289,67235.39,"dollars","$"
15538,1,2635,87814,1764289,550811.75,"dollars","$"
15206,1,2641,87816,1760286,-3.1,"dollars","$"
15538,1,2601,87816,1760286,73.69,"dollars","$"
15538,1,2635,87816,1760286,-19.34,"dollars","$"
15206,1,2641,87816,1764289,-547.08,"dollars","$"
15538,1,2601,87816,1764289,403.98,"dollars","$"
15538,1,2635,87816,1764289,9193.97,"dollars","$"
15206,1,2641,87817,1760286,-1051.21,"dollars","$"
15538,1,2601,87817,1760286,18497.59,"dollars","$"
15538,1,2635,87817,1760286,-55.24,"dollars","$"
15206,1,2641,87817,1764289,-2653.85,"dollars","$"
15538,1,2601,87817,1764289,14630.79,"dollars","$"
15538,1,2635,87817,1764289,31928.01,"dollars","$"
15206,1,2641,87818,1764289,-1525.39,"dollars","$"
15538,1,2635,87818,1764289,26761.25,"dollars","$"
15206,1,2641,87819,1764289,-4804.23,"dollars","$"
15538,1,2601,87819,1764289,3099.73,"dollars","$"
15538,1,2635,87819,1764289,81184.95,"dollars","$"
15206,1,2641,87820,1760286,-412.2,"dollars","$"
15538,1,2601,87820,1760286,6479.42,"dollars","$"
15538,1,2635,87820,1760286,752.14,"dollars","$"
15206,1,2641,87820,1764289,-322.83,"dollars","$"
15538,1,2601,87820,1764289,5663.62,"dollars","$"
15206,1,2641,87821,1764289,-335.74,"dollars","$"
15538,1,2635,87821,1764289,5890.25,"dollars","$"
15206,1,2641,87904,1764289,-136.8,"dollars","$"
15538,1,2635,87904,1764289,2400,"dollars","$"
15206,1,2641,87994,1760286,-1570.76,"dollars","$"
15538,1,2601,87994,1760286,14833.11,"dollars","$"
15538,1,2635,87994,1760286,12724.1,"dollars","$"
15206,1,2641,87994,1764289,-1236.68,"dollars","$"
15538,1,2601,87994,1764289,21696.09,"dollars","$"
15206,1,2641,88003,1764289,-23.43,"dollars","$"
15538,1,2635,88003,1764289,411,"dollars","$"
15206,1,2641,88006,1760286,-177.67,"dollars","$"
15538,1,2601,88006,1760286,1349.79,"dollars","$"
15538,1,2635,88006,1760286,1767.15,"dollars","$"
15206,1,2641,88006,1764289,-59.95,"dollars","$"
15538,1,2601,88006,1764289,1051.69,"dollars","$"
15206,1,2622,88255,1760286,530600.2,"dollars","$"
15529,1,2617,88255,1760286,322315.32,"dollars","$"
15529,1,2622,88255,1760286,263979.69,"dollars","$"
15529,1,2627,88255,1760286,229688.23,"dollars","$"
15544,1,2617,88255,1760286,1305495.17,"dollars","$"
15547,1,2617,88255,1760286,15477549.21,"dollars","$"
15547,1,2622,88255,1760286,-139.8,"dollars","$"
15548,1,2617,88255,1760286,1030.37,"dollars","$"
15549,1,2617,88255,1760286,63446750.54,"dollars","$"
15549,1,2622,88255,1760286,-4359.1,"dollars","$"
15206,1,2622,88255,1764289,511825.31,"dollars","$"
15529,1,2617,88255,1764289,202181.56,"dollars","$"
15529,1,2622,88255,1764289,4823258.95,"dollars","$"
15529,1,2627,88255,1764289,264152.22,"dollars","$"
15541,1,2617,88255,1764289,0,"dollars","$"
15544,1,2617,88255,1764289,1305295.3,"dollars","$"
15544,1,2627,88255,1764289,4190,"dollars","$"
15547,1,2617,88255,1764289,20566048.17,"dollars","$"
15547,1,2622,88255,1764289,-132.28,"dollars","$"
15548,1,2617,88255,1764289,4646.24,"dollars","$"
15549,1,2617,88255,1764289,60887796.85,"dollars","$"
15549,1,2622,88255,1764289,-4387.44,"dollars","$"
15529,1,2625,89071,1760286,36.22,"dollars","$"
15549,1,2653,89071,1760286,82126.52,"dollars","$"
15549,1,2653,89071,1764289,68282.26,"dollars","$"
15206,1,2602,89072,1760286,-2409344.34,"dollars","$"
15206,1,2605,89072,1760286,42269198.84,"dollars","$"
15529,1,2625,89072,1760286,-17693.77,"dollars","$"
15529,1,2653,89072,1760286,7.59,"dollars","$"
15547,1,2653,89072,1760286,104474.38,"dollars","$"
15549,1,2653,89072,1760286,448.25,"dollars","$"
15529,1,2625,89072,1764289,12767.25,"dollars","$"
15529,1,2653,89072,1764289,8.46,"dollars","$"
15547,1,2653,89072,1764289,186451.76,"dollars","$"
15206,1,2603,89073,1760286,-282368.96,"dollars","$"
15206,1,2619,89073,1760286,4953841.55,"dollars","$"
15206,1,2603,89074,1760286,-319967.11,"dollars","$"
15206,1,2619,89074,1760286,5613458.14,"dollars","$"
15206,1,2602,89076,1760286,-7558703.6,"dollars","$"
15206,1,2605,89076,1760286,132608832.86,"dollars","$"
15529,1,2625,89076,1760286,-26345.45,"dollars","$"
15547,1,2653,89076,1760286,10894.67,"dollars","$"
15549,1,2625,89076,1760286,-359.42,"dollars","$"
15549,1,2653,89076,1760286,81748.68,"dollars","$"
15529,1,2609,89076,1764289,1258.04,"dollars","$"
15529,1,2625,89076,1764289,-1227.92,"dollars","$"
15547,1,2653,89076,1764289,361.61,"dollars","$"
15549,1,2625,89076,1764289,-254.69,"dollars","$"
15549,1,2653,89076,1764289,61322.01,"dollars","$"
15206,1,2603,89077,1760286,-61984.59,"dollars","$"
15206,1,2619,89077,1760286,1087448.89,"dollars","$"
15206,1,2603,89078,1760286,-102249.39,"dollars","$"
15206,1,2619,89078,1760286,1793848.9,"dollars","$"
15206,1,2603,89079,1760286,-126649.41,"dollars","$"
15206,1,2619,89079,1760286,2221919.46,"dollars","$"
15206,1,2603,89080,1760286,-97741.03,"dollars","$"
15206,1,2619,89080,1760286,1714754.89,"dollars","$"
15206,1,2603,89081,1760286,-153413.75,"dollars","$"
15206,1,2619,89081,1760286,2691469.21,"dollars","$"
15206,1,2603,89082,1760286,-97450.84,"dollars","$"
15206,1,2619,89082,1760286,1709663.95,"dollars","$"
15206,1,2603,89083,1760286,-80089.04,"dollars","$"
15206,1,2619,89083,1760286,1405070.95,"dollars","$"
15206,1,2603,89084,1760286,-134383.79,"dollars","$"
15206,1,2619,89084,1760286,2357610.3,"dollars","$"
15206,1,2603,89085,1760286,-184644.41,"dollars","$"
15206,1,2619,89085,1760286,3239375.69,"dollars","$"
15206,1,2603,89086,1760286,-90244.42,"dollars","$"
15206,1,2619,89086,1760286,1583235.46,"dollars","$"
15206,1,2603,89087,1760286,-66430.91,"dollars","$"
15206,1,2619,89087,1760286,1165454.41,"dollars","$"
15206,1,2603,89088,1760286,-57892.81,"dollars","$"
15206,1,2619,89088,1760286,1015663.34,"dollars","$"
15206,1,2603,89089,1760286,-62004.53,"dollars","$"
15206,1,2619,89089,1760286,1087798.77,"dollars","$"
15206,1,2603,89090,1760286,-69704.65,"dollars","$"
15206,1,2619,89090,1760286,1222888.68,"dollars","$"
15206,1,2603,89091,1760286,-81049.93,"dollars","$"
15206,1,2619,89091,1760286,1421928.62,"dollars","$"
15206,1,2603,89092,1760286,-107028.43,"dollars","$"
15206,1,2619,89092,1760286,1877691.77,"dollars","$"
15206,1,2603,89093,1760286,-76762.32,"dollars","$"
15206,1,2619,89093,1760286,1346707.25,"dollars","$"
15206,1,2603,89094,1760286,-142545.06,"dollars","$"
15206,1,2619,89094,1760286,2500790.64,"dollars","$"
15206,1,2603,89095,1760286,-97406.56,"dollars","$"
15206,1,2619,89095,1760286,1708887.03,"dollars","$"
15206,1,2602,89097,1760286,-2510153.34,"dollars","$"
15206,1,2605,89097,1760286,44037777.95,"dollars","$"
15529,1,2625,89097,1760286,3206.91,"dollars","$"
15547,1,2653,89097,1760286,3815.88,"dollars","$"
15529,1,2625,89097,1764289,12.62,"dollars","$"
15547,1,2653,89097,1764289,6537.19,"dollars","$"
15206,1,2603,89098,1760286,-118876.61,"dollars","$"
15206,1,2619,89098,1760286,2085554.55,"dollars","$"
15206,1,2603,89099,1760286,-247080.8,"dollars","$"
15206,1,2619,89099,1760286,4334750.8,"dollars","$"
15206,1,2603,89100,1760286,-261580.93,"dollars","$"
15206,1,2619,89100,1760286,4589139.14,"dollars","$"
15206,1,2602,89102,1760286,-4619961.15,"dollars","$"
15206,1,2605,89102,1760286,81051950.11,"dollars","$"
15529,1,2609,89102,1760286,200985.22,"dollars","$"
15529,1,2625,89102,1760286,-2819.36,"dollars","$"
15547,1,2653,89102,1760286,192.19,"dollars","$"
15529,1,2625,89102,1764289,0,"dollars","$"
15206,1,2603,89103,1760286,-46711.01,"dollars","$"
15206,1,2619,89103,1760286,819491.46,"dollars","$"
15206,1,2603,89104,1760286,-77522.24,"dollars","$"
15206,1,2619,89104,1760286,1360039.21,"dollars","$"
15206,1,2603,89105,1760286,-62492.41,"dollars","$"
15206,1,2619,89105,1760286,1096357.98,"dollars","$"
15206,1,2603,89106,1760286,-65760.15,"dollars","$"
15206,1,2619,89106,1760286,1153686.93,"dollars","$"
15206,1,2603,89107,1760286,-39894.73,"dollars","$"
15206,1,2619,89107,1760286,699907.47,"dollars","$"
15206,1,2603,89108,1760286,-101691.32,"dollars","$"
15206,1,2619,89108,1760286,1784058.35,"dollars","$"
15206,1,2603,89109,1760286,-228762.51,"dollars","$"
15206,1,2619,89109,1760286,4013377.31,"dollars","$"
15206,1,2603,89110,1760286,-30059.24,"dollars","$"
15206,1,2619,89110,1760286,527355.15,"dollars","$"
15206,1,2603,89111,1760286,-76522.62,"dollars","$"
15206,1,2619,89111,1760286,1342502.01,"dollars","$"
15206,1,2603,89112,1760286,-64583.41,"dollars","$"
15206,1,2619,89112,1760286,1133042.3,"dollars","$"
15206,1,2603,89113,1760286,-46431.94,"dollars","$"
15206,1,2619,89113,1760286,814595.45,"dollars","$"
15206,1,2603,89114,1760286,-89054.19,"dollars","$"
15206,1,2619,89114,1760286,1562354.37,"dollars","$"
15206,1,2603,89115,1760286,-60409.14,"dollars","$"
15206,1,2619,89115,1760286,1059809.38,"dollars","$"
15206,1,2603,89116,1760286,-37939.92,"dollars","$"
15206,1,2619,89116,1760286,665612.68,"dollars","$"
15206,1,2603,89117,1760286,-28780.68,"dollars","$"
15206,1,2619,89117,1760286,504924.19,"dollars","$"
15206,1,2603,89118,1760286,-30133.63,"dollars","$"
15206,1,2619,89118,1760286,528660.1,"dollars","$"
15206,1,2603,89119,1760286,-30943.56,"dollars","$"
15206,1,2619,89119,1760286,542869.5,"dollars","$"
15206,1,2603,89120,1760286,-37297.59,"dollars","$"
15206,1,2619,89120,1760286,654343.7,"dollars","$"
15206,1,2642,89122,1760286,-16937.47,"dollars","$"
15206,1,2652,89122,1760286,-159648.84,"dollars","$"
15529,1,2629,89122,1760286,2288.24,"dollars","$"
15547,1,2642,89122,1760286,692903.53,"dollars","$"
15549,1,2629,89122,1760286,55292.19,"dollars","$"
15549,1,2642,89122,1760286,2067310.42,"dollars","$"
15206,1,2621,89122,1764289,0,"dollars","$"
15206,1,2629,89122,1764289,0,"dollars","$"
15206,1,2642,89122,1764289,-15065.08,"dollars","$"
15206,1,2652,89122,1764289,-156525.39,"dollars","$"
15529,1,2621,89122,1764289,320382.5,"dollars","$"
15529,1,2629,89122,1764289,66901.46,"dollars","$"
15547,1,2642,89122,1764289,613194.45,"dollars","$"
15549,1,2629,89122,1764289,44627.37,"dollars","$"
15549,1,2642,89122,1764289,1716018.68,"dollars","$"
15206,1,2642,89123,1760286,-43.4,"dollars","$"
15206,1,2652,89123,1760286,-180.21,"dollars","$"
15529,1,2629,89123,1760286,-576.5,"dollars","$"
15529,1,2642,89123,1760286,21.6,"dollars","$"
15547,1,2642,89123,1760286,2998.9,"dollars","$"
15549,1,2642,89123,1760286,760.86,"dollars","$"
15206,1,2642,89123,1764289,-64.63,"dollars","$"
15206,1,2652,89123,1764289,-254.73,"dollars","$"
15529,1,2642,89123,1764289,21.6,"dollars","$"
15544,1,2642,89123,1764289,-15.7,"dollars","$"
15547,1,2642,89123,1764289,3848.16,"dollars","$"
15549,1,2642,89123,1764289,679.61,"dollars","$"
15206,1,2642,89124,1760286,-687.85,"dollars","$"
15206,1,2652,89124,1760286,-3728.99,"dollars","$"
15529,1,2629,89124,1760286,266.46,"dollars","$"
15547,1,2642,89124,1760286,65839.74,"dollars","$"
15549,1,2642,89124,1760286,2.54,"dollars","$"
15206,1,2642,89124,1764289,-848.29,"dollars","$"
15206,1,2652,89124,1764289,-4784.54,"dollars","$"
15529,1,2629,89124,1764289,171.15,"dollars","$"
15532,1,2629,89124,1764289,-1.39,"dollars","$"
15537,1,2642,89124,1764289,1.39,"dollars","$"
15547,1,2642,89124,1764289,84616.45,"dollars","$"
15549,1,2642,89124,1764289,0,"dollars","$"
15206,1,2642,89125,1760286,-7.39,"dollars","$"
15206,1,2652,89125,1760286,-20.65,"dollars","$"
15533,1,2621,89125,1760286,-6,"dollars","$"
15533,1,2629,89125,1760286,6,"dollars","$"
15533,1,2642,89125,1760286,369.59,"dollars","$"
15206,1,2629,89126,1760286,9.33,"dollars","$"
15206,1,2642,89126,1760286,-48995.25,"dollars","$"
15206,1,2652,89126,1760286,-138065.94,"dollars","$"
15529,1,2621,89126,1760286,220,"dollars","$"
15529,1,2629,89126,1760286,10425.16,"dollars","$"
15529,1,2642,89126,1760286,4625.48,"dollars","$"
15530,1,2621,89126,1760286,-5143.5,"dollars","$"
15530,1,2629,89126,1760286,-10116.5,"dollars","$"
15530,1,2642,89126,1760286,7814.76,"dollars","$"
15532,1,2621,89126,1760286,-3.83,"dollars","$"
15532,1,2629,89126,1760286,3.83,"dollars","$"
15533,1,2621,89126,1760286,-8555.19,"dollars","$"
15533,1,2629,89126,1760286,-20967,"dollars","$"
15533,1,2642,89126,1760286,204723.27,"dollars","$"
15538,1,2642,89126,1760286,394508.8,"dollars","$"
15547,1,2642,89126,1760286,41773.02,"dollars","$"
15549,1,2642,89126,1760286,1852324.53,"dollars","$"
15206,1,2629,89126,1764289,21.23,"dollars","$"
15206,1,2642,89126,1764289,-71024.25,"dollars","$"
15206,1,2652,89126,1764289,-198371.92,"dollars","$"
15529,1,2621,89126,1764289,352.84,"dollars","$"
15529,1,2629,89126,1764289,9021.35,"dollars","$"
15529,1,2642,89126,1764289,4395.66,"dollars","$"
15530,1,2629,89126,1764289,-500,"dollars","$"
15530,1,2642,89126,1764289,4019.81,"dollars","$"
15533,1,2621,89126,1764289,-116.32,"dollars","$"
15533,1,2629,89126,1764289,-2877.5,"dollars","$"
15533,1,2642,89126,1764289,194544.03,"dollars","$"
15538,1,2642,89126,1764289,459639.83,"dollars","$"
15547,1,2642,89126,1764289,37740.64,"dollars","$"
15549,1,2642,89126,1764289,2844991.84,"dollars","$"
15206,1,2629,89135,1760286,130.9,"dollars","$"
15206,1,2642,89135,1760286,-196321.6,"dollars","$"
15206,1,2652,89135,1760286,-548362.64,"dollars","$"
15529,1,2621,89135,1760286,38262.5,"dollars","$"
15529,1,2629,89135,1760286,1335547.41,"dollars","$"
15529,1,2642,89135,1760286,1336441.88,"dollars","$"
15533,1,2621,89135,1760286,2473,"dollars","$"
15533,1,2629,89135,1760286,7419,"dollars","$"
15533,1,2642,89135,1760286,63201.76,"dollars","$"
15543,1,2621,89135,1760286,160,"dollars","$"
15544,1,2621,89135,1760286,843,"dollars","$"
15544,1,2629,89135,1760286,21744.65,"dollars","$"
15544,1,2642,89135,1760286,876904.25,"dollars","$"
15547,1,2642,89135,1760286,4404801.65,"dollars","$"
15549,1,2642,89135,1760286,1728788.72,"dollars","$"
15206,1,2629,89135,1764289,45.51,"dollars","$"
15206,1,2642,89135,1764289,-192123.63,"dollars","$"
15206,1,2652,89135,1764289,-536603.88,"dollars","$"
15529,1,2621,89135,1764289,7352.27,"dollars","$"
15529,1,2629,89135,1764289,149128.9,"dollars","$"
15529,1,2642,89135,1764289,1210626.18,"dollars","$"
15533,1,2621,89135,1764289,20,"dollars","$"
15533,1,2629,89135,1764289,67.76,"dollars","$"
15533,1,2642,89135,1764289,53994.32,"dollars","$"
15544,1,2621,89135,1764289,22692,"dollars","$"
15544,1,2629,89135,1764289,213.97,"dollars","$"
15544,1,2642,89135,1764289,365629.37,"dollars","$"
15547,1,2642,89135,1764289,6248927.02,"dollars","$"
15549,1,2642,89135,1764289,1547529.51,"dollars","$"
15206,1,2642,89139,1760286,-4193.56,"dollars","$"
15206,1,2652,89139,1760286,-11712.62,"dollars","$"
15535,1,2621,89139,1760286,-260.5,"dollars","$"
15535,1,2629,89139,1760286,2020.5,"dollars","$"
15535,1,2642,89139,1760286,207918.11,"dollars","$"
15206,1,2642,89139,1764289,-5402.13,"dollars","$"
15206,1,2652,89139,1764289,-15088.15,"dollars","$"
15535,1,2621,89139,1764289,588,"dollars","$"
15535,1,2629,89139,1764289,2574.5,"dollars","$"
15535,1,2642,89139,1764289,266944.06,"dollars","$"
15206,1,2652,89144,1760286,-385.36,"dollars","$"
15549,1,2642,89144,1760286,6760.7,"dollars","$"
15206,1,2652,89144,1764289,-293.58,"dollars","$"
15549,1,2642,89144,1764289,5150.58,"dollars","$"
15206,1,2642,89146,1760286,-900.83,"dollars","$"
15206,1,2652,89146,1760286,-2610.91,"dollars","$"
15529,1,2629,89146,1760286,1680.41,"dollars","$"
15547,1,2642,89146,1760286,23995.33,"dollars","$"
15549,1,2642,89146,1760286,21030.41,"dollars","$"
15206,1,2629,89146,1764289,9.46,"dollars","$"
15206,1,2642,89146,1764289,-645.9,"dollars","$"
15206,1,2652,89146,1764289,-1804.53,"dollars","$"
15529,1,2621,89146,1764289,0.25,"dollars","$"
15529,1,2629,89146,1764289,-95.43,"dollars","$"
15547,1,2642,89146,1764289,13346.72,"dollars","$"
