legacy_commodity_id,duplicate_no,legacy_location_id,legacy_period_id,volume,unit,unit_abbr
15400,1,88077,25915,285097423,"mcf","mcf"
15398,1,88077,25916,22385252,"tons","tons"
15399,1,88077,25916,14433864,"bbl","bbl"
15400,1,88077,25916,279446149,"mcf","mcf"
15398,1,88077,25917,21437741,"tons","tons"
15399,1,88077,25917,13914937,"bbl","bbl"
15400,1,88077,25917,263426961,"mcf","mcf"
15398,1,88077,25918,20238449,"tons","tons"
15399,1,88077,25918,14859649,"bbl","bbl"
15400,1,88077,25918,284763435,"mcf","mcf"
15398,1,88077,25919,18209082,"tons","tons"
15399,1,88077,25919,14051329,"bbl","bbl"
15400,1,88077,25919,271843251,"mcf","mcf"
15398,1,88077,25920,17466152,"tons","tons"
15399,1,88077,25920,14201910,"bbl","bbl"
15400,1,88077,25920,273722467,"mcf","mcf"
15398,1,88077,25921,24182132,"tons","tons"
15399,1,88077,25921,13621717,"bbl","bbl"
15400,1,88077,25921,268115413,"mcf","mcf"
15398,1,88077,25922,23325633,"tons","tons"
15399,1,88077,25922,14135355,"bbl","bbl"
15400,1,88077,25922,262611799,"mcf","mcf"
15398,1,88077,25923,29500444,"tons","tons"
15399,1,88077,25923,13919954,"bbl","bbl"
15400,1,88077,25923,265966277,"mcf","mcf"
15398,1,88077,25924,27774944,"tons","tons"
15399,1,88077,25924,13427217,"bbl","bbl"
15400,1,88077,25924,269834484,"mcf","mcf"
15398,1,88077,25925,30249483,"tons","tons"
15399,1,88077,25925,14542671,"bbl","bbl"
15400,1,88077,25925,282444182,"mcf","mcf"
15398,1,88077,25926,29311917,"tons","tons"
15399,1,88077,25926,13985614,"bbl","bbl"
15400,1,88077,25926,270333553,"mcf","mcf"
15398,1,88077,25927,27867499,"tons","tons"
15399,1,88077,25927,14075776,"bbl","bbl"
15400,1,88077,25927,274518297,"mcf","mcf"
15398,1,88077,25928,30450968,"tons","tons"
15399,1,88077,25928,14119776,"bbl","bbl"
15400,1,88077,25928,268381018,"mcf","mcf"
15398,1,88077,25929,26764551,"tons","tons"
15399,1,88077,25929,13412874,"bbl","bbl"
15400,1,88077,25929,245970367,"mcf","mcf"
15398,1,88077,25930,24856969,"tons","tons"
15399,1,88077,25930,15246305,"bbl","bbl"
15400,1,88077,25930,275062321,"mcf","mcf"
15398,1,88077,25931,23773493,"tons","tons"
15399,1,88077,25931,14754137,"bbl","bbl"
15400,1,88077,25931,267222044,"mcf","mcf"
15398,1,88077,25932,26338321,"tons","tons"
15399,1,88077,25932,15661466,"bbl","bbl"
15400,1,88077,25932,270404675,"mcf","mcf"
15398,1,88077,25933,26859514,"tons","tons"
15399,1,88077,25933,14515075,"bbl","bbl"
15400,1,88077,25933,264012447,"mcf","mcf"
15398,1,88077,25934,29686410,"tons","tons"
15399,1,88077,25934,15320414,"bbl","bbl"
15400,1,88077,25934,271739119,"mcf","mcf"
15398,1,88077,25935,30158575,"tons","tons"
15399,1,88077,25935,15897231,"bbl","bbl"
15400,1,88077,25935,271480856,"mcf","mcf"
15398,1,88077,25936,27217702,"tons","tons"
15399,1,88077,25936,16295311,"bbl","bbl"
15400,1,88077,25936,268126538,"mcf","mcf"
15398,1,88077,25937,27484858,"tons","tons"
15399,1,88077,25937,17290000,"bbl","bbl"
15400,1,88077,25937,278176069,"mcf","mcf"
15398,1,88077,25938,26341943,"tons","tons"
15399,1,88077,25938,16933146,"bbl","bbl"
15400,1,88077,25938,272168924,"mcf","mcf"
15398,1,88077,25939,26144818,"tons","tons"
15399,1,88077,25939,18010334,"bbl","bbl"
15400,1,88077,25939,283703543,"mcf","mcf"
15398,1,88077,25940,24632904,"tons","tons"
15399,1,88077,25940,17669536,"bbl","bbl"
15400,1,88077,25940,281597610,"mcf","mcf"
15398,1,88077,25941,25195995,"tons","tons"
15399,1,88077,25941,16591023,"bbl","bbl"
15400,1,88077,25941,255814166,"mcf","mcf"
15398,1,88077,25942,25649043,"tons","tons"
15399,1,88077,25942,18669605,"bbl","bbl"
15400,1,88077,25942,283912333,"mcf","mcf"
15398,1,88077,25943,22442433,"tons","tons"
15399,1,88077,25943,18887534,"bbl","bbl"
15400,1,88077,25943,274025941,"mcf","mcf"
15398,1,88077,25944,22509973,"tons","tons"
15399,1,88077,25944,19603844,"bbl","bbl"
15400,1,88077,25944,281657169,"mcf","mcf"
15398,1,88077,25945,24851719,"tons","tons"
15399,1,88077,25945,18549565,"bbl","bbl"
15400,1,88077,25945,269093914,"mcf","mcf"
15398,1,88077,25946,26629804,"tons","tons"
15399,1,88077,25946,19773660,"bbl","bbl"
15400,1,88077,25946,282312678,"mcf","mcf"
15398,1,88077,25947,27555964,"tons","tons"
15399,1,88077,25947,20981482,"bbl","bbl"
15400,1,88077,25947,284070659,"mcf","mcf"
15398,1,88077,25948,29721951,"tons","tons"
15399,1,88077,25948,21279213,"bbl","bbl"
15400,1,88077,25948,277087614,"mcf","mcf"
15398,1,88077,25949,26731949,"tons","tons"
15399,1,88077,25949,23039512,"bbl","bbl"
15400,1,88077,25949,290452413,"mcf","mcf"
15398,1,88077,25950,26932688,"tons","tons"
15399,1,88077,25950,22016120,"bbl","bbl"
15400,1,88077,25950,279384140,"mcf","mcf"
15398,1,88077,25951,28361627,"tons","tons"
15399,1,88077,25951,23273900,"bbl","bbl"
15400,1,88077,25951,289687229,"mcf","mcf"
15398,1,88077,25952,28977593,"tons","tons"
15399,1,88077,25952,23528634,"bbl","bbl"
15400,1,88077,25952,282226098,"mcf","mcf"
15398,1,88077,25953,22819653,"tons","tons"
15399,1,88077,25953,21846098,"bbl","bbl"
15400,1,88077,25953,257989128,"mcf","mcf"
15398,1,88077,25954,18331999,"tons","tons"
15399,1,88077,25954,25083992,"bbl","bbl"
15400,1,88077,25954,287666066,"mcf","mcf"
15398,1,88077,25955,25741411,"tons","tons"
15399,1,88077,25955,24383106,"bbl","bbl"
15400,1,88077,25955,279167085,"mcf","mcf"
15398,1,88077,25956,24071406,"tons","tons"
15399,1,88077,25956,25781137,"bbl","bbl"
15400,1,88077,25956,290024689,"mcf","mcf"
15398,1,88077,25957,22173626,"tons","tons"
15399,1,88077,25957,24752696,"bbl","bbl"
15400,1,88077,25957,281414916,"mcf","mcf"
15398,1,88077,25958,24792370,"tons","tons"
15399,1,88077,25958,24844493,"bbl","bbl"
15400,1,88077,25958,274703934,"mcf","mcf"
15398,1,88077,25959,27972989,"tons","tons"
15399,1,88077,25959,25235577,"bbl","bbl"
15400,1,88077,25959,281510507,"mcf","mcf"
15398,1,88077,25960,25445787,"tons","tons"
15399,1,88077,25960,25163604,"bbl","bbl"
15400,1,88077,25960,281193353,"mcf","mcf"
15398,1,88077,25961,25341262,"tons","tons"
15399,1,88077,25961,26349049,"bbl","bbl"
15400,1,88077,25961,293192890,"mcf","mcf"
15398,1,88077,25962,21889815,"tons","tons"
15399,1,88077,25962,26688378,"bbl","bbl"
15400,1,88077,25962,285482494,"mcf","mcf"
15398,1,88077,25963,23608717,"tons","tons"
15399,1,88077,25963,27881677,"bbl","bbl"
15400,1,88077,25963,294911747,"mcf","mcf"
15398,1,88077,25964,23240339,"tons","tons"
15399,1,88077,25964,27758783,"bbl","bbl"
15400,1,88077,25964,293544426,"mcf","mcf"
15398,1,88077,25965,19524985,"tons","tons"
15399,1,88077,25965,26893409,"bbl","bbl"
15400,1,88077,25965,271934919,"mcf","mcf"
15398,1,88077,25966,19661724,"tons","tons"
15399,1,88077,25966,29609038,"bbl","bbl"
15400,1,88077,25966,291243183,"mcf","mcf"
15398,1,88077,25967,16640682,"tons","tons"
15399,1,88077,25967,26069500,"bbl","bbl"
15400,1,88077,25967,267592574,"mcf","mcf"
15398,1,88077,25968,17586691,"tons","tons"
15399,1,88077,25968,21081650,"bbl","bbl"
15400,1,88077,25968,256567666,"mcf","mcf"
15398,1,88077,25969,17628063,"tons","tons"
15399,1,88077,25969,22434978,"bbl","bbl"
15400,1,88077,25969,252062420,"mcf","mcf"
15398,1,88077,25970,18744268,"tons","tons"
15399,1,88077,25970,24871005,"bbl","bbl"
15400,1,88077,25970,264786323,"mcf","mcf"
15398,1,88077,25971,21662515,"tons","tons"
15399,1,88077,25971,26078251,"bbl","bbl"
15400,1,88077,25971,265854948,"mcf","mcf"
15398,1,88077,25972,20929316,"tons","tons"
15399,1,88077,25972,26013074,"bbl","bbl"
15400,1,88077,25972,259662334,"mcf","mcf"
15398,1,88077,25973,19441593,"tons","tons"
15399,1,88077,25973,29061145,"bbl","bbl"
15400,1,88077,25973,269263946,"mcf","mcf"
15398,1,88077,25974,21158487,"tons","tons"
15399,1,88077,25974,27932747,"bbl","bbl"
15400,1,88077,25974,265803782,"mcf","mcf"
15398,1,88077,25975,20593483,"tons","tons"
15399,1,88077,25975,28275333,"bbl","bbl"
15400,1,88077,25975,270735604,"mcf","mcf"
15398,1,88077,25976,20200911,"tons","tons"
15399,1,88077,25976,29048194,"bbl","bbl"
15400,1,88077,25976,271772680,"mcf","mcf"
15398,1,88077,25977,16788034,"tons","tons"
15399,1,88077,25977,24944659,"bbl","bbl"
15400,1,88077,25977,240783643,"mcf","mcf"
15398,1,88077,25978,21175115,"tons","tons"
15399,1,88077,25978,31426990,"bbl","bbl"
15400,1,88077,25978,277289917,"mcf","mcf"
15398,1,88077,25979,19646932,"tons","tons"
15399,1,88077,25979,32032011,"bbl","bbl"
15400,1,88077,25979,273850400,"mcf","mcf"
15398,1,88077,25980,23369615,"tons","tons"
15399,1,88077,25980,33886230,"bbl","bbl"
15400,1,88077,25980,284719248,"mcf","mcf"
15398,1,88077,25981,22685365,"tons","tons"
15399,1,88077,25981,33714261,"bbl","bbl"
15400,1,88077,25981,274650427,"mcf","mcf"
15398,1,88077,25982,20460271,"tons","tons"
15399,1,88077,25982,34811139,"bbl","bbl"
15400,1,88077,25982,287275070,"mcf","mcf"
15398,1,88077,25983,23674527,"tons","tons"
15399,1,88077,25983,36467072,"bbl","bbl"
15400,1,88077,25983,289131180,"mcf","mcf"
15398,1,88077,25984,23389963,"tons","tons"
15399,1,88077,25984,35477819,"bbl","bbl"
15400,1,88077,25984,284502107,"mcf","mcf"
15398,1,88077,25985,23755832,"tons","tons"
15399,1,88077,25985,37488522,"bbl","bbl"
15400,1,88077,25985,298150224,"mcf","mcf"
15398,1,88077,25986,23845757,"tons","tons"
15399,1,88077,25986,36421928,"bbl","bbl"
15400,1,88077,25986,289171038,"mcf","mcf"
15398,1,88077,25987,22398856,"tons","tons"
15399,1,88077,25987,36951847,"bbl","bbl"
15400,1,88077,25987,296875598,"mcf","mcf"
15398,1,88077,25988,22396201,"tons","tons"
15399,1,88077,25988,37068281,"bbl","bbl"
15400,1,88077,25988,292540350,"mcf","mcf"
15398,1,88077,25989,21054171,"tons","tons"
15399,1,88077,25989,34769167,"bbl","bbl"
15400,1,88077,25989,267435161,"mcf","mcf"
15398,1,88077,25990,22686365,"tons","tons"
15399,1,88077,25990,39580986,"bbl","bbl"
15400,1,88077,25990,304650585,"mcf","mcf"
15398,1,88077,25991,19369505,"tons","tons"
15399,1,88077,25991,38700161,"bbl","bbl"
15400,1,88077,25991,301472397,"mcf","mcf"
15398,1,88077,25992,21055426,"tons","tons"
15399,1,88077,25992,41525676,"bbl","bbl"
15400,1,88077,25992,309817616,"mcf","mcf"
15398,1,88077,25993,20567998,"tons","tons"
15399,1,88077,25993,40390124,"bbl","bbl"
15400,1,88077,25993,300654578,"mcf","mcf"
15398,1,88077,25994,23884217,"tons","tons"
15399,1,88077,25994,41490299,"bbl","bbl"
15400,1,88077,25994,317505783,"mcf","mcf"
15398,1,88077,25995,25685228,"tons","tons"
15399,1,88077,25995,41994720,"bbl","bbl"
15400,1,88077,25995,313344810,"mcf","mcf"
15398,1,88077,25996,23552971,"tons","tons"
15399,1,88077,25996,41800455,"bbl","bbl"
15400,1,88077,25996,310558236,"mcf","mcf"
15398,1,88077,25997,23488370,"tons","tons"
15399,1,88077,25997,44252716,"bbl","bbl"
15400,1,88077,25997,327723077,"mcf","mcf"
15398,1,88077,25998,20495422,"tons","tons"
15399,1,88077,25998,42407618,"bbl","bbl"
15400,1,88077,25998,316647114,"mcf","mcf"
15398,1,88077,25999,18570175,"tons","tons"
15399,1,88077,25999,43197821,"bbl","bbl"
15400,1,88077,25999,324702650,"mcf","mcf"
15398,1,88077,26000,21591735,"tons","tons"
15399,1,88077,26000,44532814,"bbl","bbl"
15400,1,88077,26000,329081947,"mcf","mcf"
15398,1,88077,26001,19290111,"tons","tons"
15399,1,88077,26001,40814422,"bbl","bbl"
15400,1,88077,26001,294951712,"mcf","mcf"
15398,1,88077,26002,20519713,"tons","tons"
15399,1,88077,26002,45302068,"bbl","bbl"
15400,1,88077,26002,332754754,"mcf","mcf"
15398,1,88077,26003,19738154,"tons","tons"
15399,1,88077,26003,43829873,"bbl","bbl"
15400,1,88077,26003,320441645,"mcf","mcf"
15398,1,88077,26004,18278079,"tons","tons"
15399,1,88077,26004,45310994,"bbl","bbl"
15400,1,88077,26004,336857921,"mcf","mcf"
15398,1,88077,26005,18125656,"tons","tons"
15399,1,88077,26005,43936523,"bbl","bbl"
15400,1,88077,26005,325539426,"mcf","mcf"
15398,1,88077,26006,20869903,"tons","tons"
15399,1,88077,26006,44126760,"bbl","bbl"
15400,1,88077,26006,320605764,"mcf","mcf"
15398,1,88077,26007,22168388,"tons","tons"
15399,1,88077,26007,46297872,"bbl","bbl"
15400,1,88077,26007,335168616,"mcf","mcf"
15398,1,88077,27462,20445246,"tons","tons"
15399,1,88077,27462,45717289,"bbl","bbl"
15400,1,88077,27462,326964818,"mcf","mcf"
15398,1,88077,37455,18941609,"tons","tons"
15399,1,88077,37455,48321140,"bbl","bbl"
15400,1,88077,37455,343317325,"mcf","mcf"
15398,1,88077,40874,20386262,"tons","tons"
15399,1,88077,40874,48598098,"bbl","bbl"
15400,1,88077,40874,339355972,"mcf","mcf"
15398,1,88077,44237,20459165,"tons","tons"
15399,1,88077,44237,50373307,"bbl","bbl"
15400,1,88077,44237,356000781,"mcf","mcf"
15398,1,88077,49575,17565604,"tons","tons"
15399,1,88077,49575,48300297,"bbl","bbl"
15400,1,88077,49575,344650483,"mcf","mcf"
15398,1,88077,68166,18003288,"tons","tons"
15399,1,88077,68166,48010264,"bbl","bbl"
15400,1,88077,68166,332960752,"mcf","mcf"
15398,1,88077,1129209,15502604,"tons","tons"
15399,1,88077,1129209,52072407,"bbl","bbl"
15400,1,88077,1129209,357345192,"mcf","mcf"
15398,1,88077,1147867,13068575,"tons","tons"
15399,1,88077,1147867,49789012,"bbl","bbl"
15400,1,88077,1147867,338994673,"mcf","mcf"
15398,1,88077,1151233,14427722,"tons","tons"
15399,1,88077,1151233,50916988,"bbl","bbl"
15400,1,88077,1151233,346932904,"mcf","mcf"
15398,1,88077,1154670,15736470,"tons","tons"
15399,1,88077,1154670,49149060,"bbl","bbl"
15400,1,88077,1154670,339880701,"mcf","mcf"
15398,1,88077,1158096,17401198,"tons","tons"
15399,1,88077,1158096,51209268,"bbl","bbl"
15400,1,88077,1158096,352971484,"mcf","mcf"
15398,1,88077,1161475,19817086,"tons","tons"
15399,1,88077,1161475,53437990,"bbl","bbl"
15400,1,88077,1161475,355370783,"mcf","mcf"
15398,1,88077,1164918,19730758,"tons","tons"
15399,1,88077,1164918,50330075,"bbl","bbl"
15400,1,88077,1164918,339830851,"mcf","mcf"
15398,1,88077,1170176,19986614,"tons","tons"
15399,1,88077,1170176,52436921,"bbl","bbl"
15400,1,88077,1170176,345561772,"mcf","mcf"
15398,1,88077,1173595,18411198,"tons","tons"
15399,1,88077,1173595,50698311,"bbl","bbl"
15400,1,88077,1173595,346410866,"mcf","mcf"
15398,1,88077,1177003,19868829,"tons","tons"
15399,1,88077,1177003,51762878,"bbl","bbl"
15400,1,88077,1177003,361428277,"mcf","mcf"
15398,1,88077,1751538,18448546,"tons","tons"
15399,1,88077,1751538,49615018,"bbl","bbl"
15400,1,88077,1751538,352476509,"mcf","mcf"
15398,1,88077,1756855,16056453,"tons","tons"
15399,1,88077,1756855,45903226,"bbl","bbl"
15400,1,88077,1756855,324090746,"mcf","mcf"
15398,1,88077,1760286,18273807,"tons","tons"
15399,1,88077,1760286,50969206,"bbl","bbl"
15400,1,88077,1760286,368067205,"mcf","mcf"
15398,1,88077,1764289,17113152,"tons","tons"
15399,1,88077,1764289,48801237,"bbl","bbl"
15400,1,88077,1764289,350173559,"mcf","mcf"
15398,1,88077,1961261,17919400,"tons","tons"
15399,1,88077,1961261,50226221,"bbl","bbl"
15400,1,88077,1961261,359522716,"mcf","mcf"
15398,1,88077,1964717,18523386,"tons","tons"
15399,1,88077,1964717,48404882,"bbl","bbl"
15400,1,88077,1964717,350869270,"mcf","mcf"
15398,1,88077,1968168,19445144,"tons","tons"
15399,1,88077,1968168,48914822,"bbl","bbl"
15400,1,88077,1968168,361573535,"mcf","mcf"
15398,1,88077,1978289,19873007,"tons","tons"
15399,1,88077,1978289,48110089,"bbl","bbl"
15400,1,88077,1978289,348622355,"mcf","mcf"
15398,1,88077,1980793,19981440,"tons","tons"
15399,1,88077,1980793,44441496,"bbl","bbl"
15400,1,88077,1980793,341402785,"mcf","mcf"
15399,1,88078,25880,43030510,"bbl","bbl"
15400,1,88078,25880,128828789,"mcf","mcf"
15399,1,88078,25881,38448062,"bbl","bbl"
15400,1,88078,25881,113767791,"mcf","mcf"
15399,1,88078,25882,40558883,"bbl","bbl"
15400,1,88078,25882,123165425,"mcf","mcf"
15399,1,88078,25883,41775088,"bbl","bbl"
15400,1,88078,25883,120833610,"mcf","mcf"
15399,1,88078,25884,38906651,"bbl","bbl"
15400,1,88078,25884,118972733,"mcf","mcf"
15399,1,88078,25885,35322200,"bbl","bbl"
15400,1,88078,25885,109160091,"mcf","mcf"
15399,1,88078,25886,40238209,"bbl","bbl"
15400,1,88078,25886,114719325,"mcf","mcf"
15399,1,88078,25887,38444750,"bbl","bbl"
15400,1,88078,25887,109136315,"mcf","mcf"
15399,1,88078,25888,41195387,"bbl","bbl"
15400,1,88078,25888,113630915,"mcf","mcf"
15399,1,88078,25889,38063930,"bbl","bbl"
15400,1,88078,25889,107193917,"mcf","mcf"
15399,1,88078,25890,40705222,"bbl","bbl"
15400,1,88078,25890,113186673,"mcf","mcf"
15399,1,88078,25891,41536399,"bbl","bbl"
15400,1,88078,25891,112085694,"mcf","mcf"
15399,1,88078,25892,42113512,"bbl","bbl"
15400,1,88078,25892,107846232,"mcf","mcf"
15399,1,88078,25893,38741358,"bbl","bbl"
15400,1,88078,25893,100353829,"mcf","mcf"
15399,1,88078,25894,42350207,"bbl","bbl"
15400,1,88078,25894,110289136,"mcf","mcf"
15399,1,88078,25895,44227740,"bbl","bbl"
15400,1,88078,25895,110515310,"mcf","mcf"
15399,1,88078,25896,45565794,"bbl","bbl"
15400,1,88078,25896,116214621,"mcf","mcf"
15399,1,88078,25897,44049359,"bbl","bbl"
15400,1,88078,25897,112392061,"mcf","mcf"
15399,1,88078,25898,45970762,"bbl","bbl"
15400,1,88078,25898,115129019,"mcf","mcf"
15399,1,88078,25899,46295033,"bbl","bbl"
15400,1,88078,25899,116132898,"mcf","mcf"
15399,1,88078,25900,44314603,"bbl","bbl"
15400,1,88078,25900,111795848,"mcf","mcf"
15399,1,88078,25901,45952636,"bbl","bbl"
15400,1,88078,25901,116050717,"mcf","mcf"
15399,1,88078,25902,43283494,"bbl","bbl"
15400,1,88078,25902,106704659,"mcf","mcf"
15399,1,88078,25903,46728405,"bbl","bbl"
15400,1,88078,25903,113023911,"mcf","mcf"
15399,1,88078,25904,46704429,"bbl","bbl"
15400,1,88078,25904,113368271,"mcf","mcf"
15399,1,88078,25905,42327937,"bbl","bbl"
15400,1,88078,25905,100576192,"mcf","mcf"
15399,1,88078,25906,44235910,"bbl","bbl"
15400,1,88078,25906,101933470,"mcf","mcf"
15399,1,88078,25907,46465840,"bbl","bbl"
15400,1,88078,25907,113010854,"mcf","mcf"
15399,1,88078,25908,45003548,"bbl","bbl"
15400,1,88078,25908,117142766,"mcf","mcf"
15399,1,88078,25909,43143757,"bbl","bbl"
15400,1,88078,25909,109719979,"mcf","mcf"
15399,1,88078,25910,49229102,"bbl","bbl"
15400,1,88078,25910,121187670,"mcf","mcf"
15399,1,88078,25911,51147545,"bbl","bbl"
15400,1,88078,25911,123314133,"mcf","mcf"
15399,1,88078,25912,50452460,"bbl","bbl"
15400,1,88078,25912,120441426,"mcf","mcf"
15399,1,88078,25913,49587310,"bbl","bbl"
15400,1,88078,25913,115302272,"mcf","mcf"
15399,1,88078,25914,46342274,"bbl","bbl"
15400,1,88078,25914,105588726,"mcf","mcf"
15399,1,88078,25915,50386866,"bbl","bbl"
15400,1,88078,25915,112562559,"mcf","mcf"
15399,1,88078,25916,50020253,"bbl","bbl"
15400,1,88078,25916,109568272,"mcf","mcf"
15399,1,88078,25917,45501444,"bbl","bbl"
15400,1,88078,25917,101488595,"mcf","mcf"
15399,1,88078,25918,50565057,"bbl","bbl"
15400,1,88078,25918,111857668,"mcf","mcf"
15399,1,88078,25919,47768910,"bbl","bbl"
15400,1,88078,25919,102054082,"mcf","mcf"
15399,1,88078,25920,50008267,"bbl","bbl"
15400,1,88078,25920,111068152,"mcf","mcf"
15399,1,88078,25921,47084486,"bbl","bbl"
15400,1,88078,25921,97958674,"mcf","mcf"
15399,1,88078,25922,49158798,"bbl","bbl"
15400,1,88078,25922,103309659,"mcf","mcf"
15399,1,88078,25923,50732254,"bbl","bbl"
15400,1,88078,25923,106372472,"mcf","mcf"
15399,1,88078,25924,45793968,"bbl","bbl"
15400,1,88078,25924,98150292,"mcf","mcf"
15399,1,88078,25925,50359060,"bbl","bbl"
15400,1,88078,25925,104778383,"mcf","mcf"
15399,1,88078,25926,51136340,"bbl","bbl"
15400,1,88078,25926,102108663,"mcf","mcf"
15399,1,88078,25927,54384739,"bbl","bbl"
15400,1,88078,25927,108062380,"mcf","mcf"
15399,1,88078,25928,54837587,"bbl","bbl"
15400,1,88078,25928,106371851,"mcf","mcf"
15399,1,88078,25929,49591707,"bbl","bbl"
15400,1,88078,25929,93083146,"mcf","mcf"
15399,1,88078,25930,55557255,"bbl","bbl"
15400,1,88078,25930,106321826,"mcf","mcf"
15399,1,88078,25931,50490231,"bbl","bbl"
15400,1,88078,25931,95311046,"mcf","mcf"
15399,1,88078,25932,52823360,"bbl","bbl"
15400,1,88078,25932,99340329,"mcf","mcf"
15399,1,88078,25933,49430681,"bbl","bbl"
15400,1,88078,25933,90590421,"mcf","mcf"
15399,1,88078,25934,55000657,"bbl","bbl"
15400,1,88078,25934,97838736,"mcf","mcf"
15399,1,88078,25935,53913173,"bbl","bbl"
15400,1,88078,25935,92785951,"mcf","mcf"
15399,1,88078,25936,51299175,"bbl","bbl"
15400,1,88078,25936,88488536,"mcf","mcf"
15399,1,88078,25937,46471477,"bbl","bbl"
15400,1,88078,25937,80379237,"mcf","mcf"
15399,1,88078,25938,51449165,"bbl","bbl"
15400,1,88078,25938,81801410,"mcf","mcf"
15399,1,88078,25939,49115810,"bbl","bbl"
15400,1,88078,25939,78484293,"mcf","mcf"
15399,1,88078,25940,51241840,"bbl","bbl"
15400,1,88078,25940,79021641,"mcf","mcf"
15399,1,88078,25941,48387662,"bbl","bbl"
15400,1,88078,25941,74937304,"mcf","mcf"
15399,1,88078,25942,53328725,"bbl","bbl"
15400,1,88078,25942,84076255,"mcf","mcf"
15399,1,88078,25943,48560685,"bbl","bbl"
15400,1,88078,25943,76409533,"mcf","mcf"
15399,1,88078,25944,48110831,"bbl","bbl"
15400,1,88078,25944,78919415,"mcf","mcf"
15399,1,88078,25945,50368222,"bbl","bbl"
15400,1,88078,25945,79082080,"mcf","mcf"
15399,1,88078,25946,58348394,"bbl","bbl"
15400,1,88078,25946,92143731,"mcf","mcf"
15399,1,88078,25947,61083179,"bbl","bbl"
15400,1,88078,25947,98047306,"mcf","mcf"
15399,1,88078,25948,54372726,"bbl","bbl"
15400,1,88078,25948,88573766,"mcf","mcf"
15399,1,88078,25949,54680101,"bbl","bbl"
15400,1,88078,25949,86435448,"mcf","mcf"
15399,1,88078,25950,58952570,"bbl","bbl"
15400,1,88078,25950,90540244,"mcf","mcf"
15399,1,88078,25951,59996517,"bbl","bbl"
15400,1,88078,25951,92338493,"mcf","mcf"
15399,1,88078,25952,59870632,"bbl","bbl"
15400,1,88078,25952,94258538,"mcf","mcf"
15399,1,88078,25953,48945100,"bbl","bbl"
15400,1,88078,25953,80443238,"mcf","mcf"
15399,1,88078,25954,60021434,"bbl","bbl"
15400,1,88078,25954,96120220,"mcf","mcf"
15399,1,88078,25955,59304823,"bbl","bbl"
15400,1,88078,25955,91191386,"mcf","mcf"
15399,1,88078,25956,59781391,"bbl","bbl"
15400,1,88078,25956,91709577,"mcf","mcf"
15399,1,88078,25957,58116500,"bbl","bbl"
15400,1,88078,25957,85323252,"mcf","mcf"
15399,1,88078,25958,47896834,"bbl","bbl"
15400,1,88078,25958,70640817,"mcf","mcf"
15399,1,88078,25959,63762088,"bbl","bbl"
15400,1,88078,25959,94300719,"mcf","mcf"
15399,1,88078,25960,57909789,"bbl","bbl"
15400,1,88078,25960,87668114,"mcf","mcf"
